date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:31:59	6878/6878	---M-Z	200	added ('OK')	text/css	etag:%221ade-671e9430-e0668ffdf30d5441;gz%22	https://portalglobosmundo.online/wp-content/plugins/pro-elements/assets/css/widget-forms.min.css?ver=3.24.4	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/plugins/pro-elements/assets/css/widget-forms.min57a7.css	(from https://portalglobosmundo.online/saque/)
18:31:59	4298/4298	---M-Z	200	added ('OK')	text/css	etag:%2210ca-676094ca-be375bc00c3357d2;gz%22	https://portalglobosmundo.online/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.26.0	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/plugins/elementor/assets/css/widget-divider.min42e3.css	(from https://portalglobosmundo.online/saque/)
18:31:59	38532/38532	---M-Z	200	added ('OK')	text/css	etag:%229684-67766599-8ac16000d64f1ed4;gz%22	https://portalglobosmundo.online/wp-content/uploads/elementor/css/post-138.css?ver=1735812505	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/uploads/elementor/css/post-138595d.css	(from https://portalglobosmundo.online/saque/)
18:32:00	44932/44932	---M-Z	200	added ('OK')	application/json	date:Fri,%2003%20Jan%202025%2021:31:59%20GMT	https://portalglobosmundo.online/wp-json/wp/v2/pages/138	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/wp/v2/pages/138.json	(from https://portalglobosmundo.online/saque/)
18:32:00	2221/2221	---M-Z	200	added ('OK')	application/json	etag:%2246214-1735848948;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fsaque%2F	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embed2954.json	(from https://portalglobosmundo.online/saque/)
18:32:00	2419/2419	---M-Z	200	added ('OK')	text/xml	etag:%2246215-1735848948;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fsaque%2F&format=xml	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embedbc2a	(from https://portalglobosmundo.online/saque/)
18:32:00	457/457	---M-Z	200	added ('OK')	image/svg+xml	etag:%221c9-671ebfaa-e8e4e64980c6fd62;gz%22	https://portalglobosmundo.online/wp-content/uploads/2024/10/Arrow-Left-2.svg	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/uploads/2024/10/Arrow-Left-2.svg	(from https://portalglobosmundo.online/saque/)
18:32:00	757/757	---M-Z	200	added ('OK')	image/svg+xml	etag:%222f5-671ebfab-a9e0bc843776881d;gz%22	https://portalglobosmundo.online/wp-content/uploads/2024/10/Circle_Help.svg	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/uploads/2024/10/Circle_Help.svg	(from https://portalglobosmundo.online/saque/)
18:32:00	2492/2492	---M--	200	added ('OK')	image/png	etag:%229bc-671ebfab-ce0e105e625b8aaf;;;%22	https://portalglobosmundo.online/wp-content/uploads/2024/10/Group-3.png	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/uploads/2024/10/Group-3.png	(from https://portalglobosmundo.online/saque/)
18:32:01	21764/21764	---M-Z	200	added ('OK')	image/svg+xml	etag:%225504-671fe199-795bcd5aa731bfe;gz%22	https://portalglobosmundo.online/wp-content/uploads/2024/10/dsdsdsewe.svg	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/uploads/2024/10/dsdsdsewe.svg	(from https://portalglobosmundo.online/saque/)
18:32:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jan%202025%2021:32:01%20GMT	https://portalglobosmundo.online/?p=138	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/index1a26.html	(from https://portalglobosmundo.online/saque/)
18:32:01	6362/6362	---M-Z	200	added ('OK')	text/css	etag:%2218da-6776659a-9a74c201d715e7be;gz%22	https://portalglobosmundo.online/wp-content/uploads/elementor/css/post-295.css?ver=1735812506	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/uploads/elementor/css/post-295eb7c.css	(from https://portalglobosmundo.online/saque/)
18:32:01	5164/5164	---M-Z	200	added ('OK')	text/css	etag:%22142c-676094ca-1d03c20b1b141236;gz%22	https://portalglobosmundo.online/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min.css?ver=3.26.0	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min42e3.css	(from https://portalglobosmundo.online/saque/)
18:32:03	143382/143382	---M-Z	200	added ('OK')	text/html	etag:%2260332-1735872566;gz%22	https://portalglobosmundo.online/iof/	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/iof/index.html	(from https://portalglobosmundo.online/saque/)
18:32:03	13503/13503	---M-Z	200	added ('OK')	text/css	etag:%2234bf-677665cc-d1d408ebef95349a;gz%22	https://portalglobosmundo.online/wp-content/uploads/elementor/css/post-29.css?ver=1735812556	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/uploads/elementor/css/post-292e49.css	(from https://portalglobosmundo.online/perg11/)
18:32:03	13044/13044	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Jan%202025%2021:32:03%20GMT	https://portalglobosmundo.online/wp-json/wp/v2/pages/29	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/wp/v2/pages/29.json	(from https://portalglobosmundo.online/perg11/)
18:32:03	2235/2235	---M-Z	200	added ('OK')	application/json	etag:%2246217-1735848951;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fperg11%2F	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embed1b05.json	(from https://portalglobosmundo.online/perg11/)
18:32:03	2433/2433	---M-Z	200	added ('OK')	text/xml	etag:%2246218-1735848951;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fperg11%2F&format=xml	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embeda7a5	(from https://portalglobosmundo.online/perg11/)
18:32:04	12980/12980	---M-Z	200	added ('OK')	text/css	etag:%2232b4-677665cf-a252b59381fc93f6;gz%22	https://portalglobosmundo.online/wp-content/uploads/elementor/css/post-27.css?ver=1735812559	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/uploads/elementor/css/post-2700ff.css	(from https://portalglobosmundo.online/perg10/)
18:32:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jan%202025%2021:32:04%20GMT	https://portalglobosmundo.online/?p=29	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/index9cd7.html	(from https://portalglobosmundo.online/perg11/)
18:32:04	13377/13377	---M-Z	200	added ('OK')	application/json	date:Fri,%2003%20Jan%202025%2021:32:04%20GMT	https://portalglobosmundo.online/wp-json/wp/v2/pages/27	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/wp/v2/pages/27.json	(from https://portalglobosmundo.online/perg10/)
18:32:04	2235/2235	---M-Z	200	added ('OK')	application/json	etag:%2246220-1735848952;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fperg10%2F	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embed72e8.json	(from https://portalglobosmundo.online/perg10/)
18:32:04	2433/2433	---M-Z	200	added ('OK')	text/xml	etag:%2246222-1735848953;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fperg10%2F&format=xml	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embed11f0	(from https://portalglobosmundo.online/perg10/)
18:32:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jan%202025%2021:32:05%20GMT	https://portalglobosmundo.online/?p=27	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/index1c4a.html	(from https://portalglobosmundo.online/perg10/)
18:32:05	13385/13385	---M-Z	200	added ('OK')	text/css	etag:%223449-677665a3-5141979b9e5e41d3;gz%22	https://portalglobosmundo.online/wp-content/uploads/elementor/css/post-25.css?ver=1735812515	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/uploads/elementor/css/post-2531c2.css	(from https://portalglobosmundo.online/perg9/)
18:32:05	13363/13363	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Jan%202025%2021:32:05%20GMT	https://portalglobosmundo.online/wp-json/wp/v2/pages/25	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/wp/v2/pages/25.json	(from https://portalglobosmundo.online/perg9/)
18:32:06	2233/2233	---M-Z	200	added ('OK')	application/json	etag:%2246224-1735848954;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fperg9%2F	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embeda154.json	(from https://portalglobosmundo.online/perg9/)
18:32:06	2431/2431	---M-Z	200	added ('OK')	text/xml	etag:%2246226-1735848954;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fperg9%2F&format=xml	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embed9888	(from https://portalglobosmundo.online/perg9/)
18:32:06	12961/12961	---M-Z	200	added ('OK')	text/css	etag:%2232a1-677665ab-fd2cfb8b85023f26;gz%22	https://portalglobosmundo.online/wp-content/uploads/elementor/css/post-23.css?ver=1735812523	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/uploads/elementor/css/post-230e00.css	(from https://portalglobosmundo.online/perg8/)
18:32:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jan%202025%2021:32:06%20GMT	https://portalglobosmundo.online/?p=25	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/index970c.html	(from https://portalglobosmundo.online/perg9/)
18:32:07	13359/13359	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Jan%202025%2021:32:07%20GMT	https://portalglobosmundo.online/wp-json/wp/v2/pages/23	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/wp/v2/pages/23.json	(from https://portalglobosmundo.online/perg8/)
18:32:07	2233/2233	---M-Z	200	added ('OK')	application/json	etag:%2246227-1735848955;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fperg8%2F	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embed89a0.json	(from https://portalglobosmundo.online/perg8/)
18:32:07	2431/2431	---M-Z	200	added ('OK')	text/xml	etag:%2246228-1735848955;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fperg8%2F&format=xml	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embed6b84	(from https://portalglobosmundo.online/perg8/)
18:32:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jan%202025%2021:32:08%20GMT	https://portalglobosmundo.online/?p=23	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/index40a0.html	(from https://portalglobosmundo.online/perg8/)
18:32:08	12970/12970	---M-Z	200	added ('OK')	text/css	etag:%2232aa-677665b4-c9cfda10567466cb;gz%22	https://portalglobosmundo.online/wp-content/uploads/elementor/css/post-21.css?ver=1735812532	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/uploads/elementor/css/post-210b61.css	(from https://portalglobosmundo.online/perg7/)
18:32:08	13026/13026	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Jan%202025%2021:32:08%20GMT	https://portalglobosmundo.online/wp-json/wp/v2/pages/21	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/wp/v2/pages/21.json	(from https://portalglobosmundo.online/perg7/)
18:32:08	2233/2233	---M-Z	200	added ('OK')	application/json	etag:%2246229-1735848956;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fperg7%2F	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embed51d2.json	(from https://portalglobosmundo.online/perg7/)
18:32:08	2431/2431	---M-Z	200	added ('OK')	text/xml	etag:%2246231-1735848956;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fperg7%2F&format=xml	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embed752d	(from https://portalglobosmundo.online/perg7/)
18:32:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jan%202025%2021:32:09%20GMT	https://portalglobosmundo.online/?p=21	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/index3965.html	(from https://portalglobosmundo.online/perg7/)
18:32:09	12975/12975	---M-Z	200	added ('OK')	text/css	etag:%2232af-677665be-5c0b089993973575;gz%22	https://portalglobosmundo.online/wp-content/uploads/elementor/css/post-19.css?ver=1735812542	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/uploads/elementor/css/post-19b5ca.css	(from https://portalglobosmundo.online/perg6/)
18:32:10	13441/13441	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Jan%202025%2021:32:10%20GMT	https://portalglobosmundo.online/wp-json/wp/v2/pages/19	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/wp/v2/pages/19.json	(from https://portalglobosmundo.online/perg6/)
18:32:10	2233/2233	---M-Z	200	added ('OK')	application/json	etag:%2246232-1735848957;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fperg6%2F	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embeda79a.json	(from https://portalglobosmundo.online/perg6/)
18:32:10	2431/2431	---M-Z	200	added ('OK')	text/xml	etag:%2246234-1735848957;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fperg6%2F&format=xml	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embed7cef	(from https://portalglobosmundo.online/perg6/)
18:32:10	12998/12998	---M-Z	200	added ('OK')	text/css	etag:%2232c6-677665c2-3edc89f62e2a9700;gz%22	https://portalglobosmundo.online/wp-content/uploads/elementor/css/post-17.css?ver=1735812546	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/uploads/elementor/css/post-1737e5.css	(from https://portalglobosmundo.online/perg5/)
18:32:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jan%202025%2021:32:10%20GMT	https://portalglobosmundo.online/?p=19	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/index5831.html	(from https://portalglobosmundo.online/perg6/)
18:32:11	13564/13564	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Jan%202025%2021:32:11%20GMT	https://portalglobosmundo.online/wp-json/wp/v2/pages/17	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/wp/v2/pages/17.json	(from https://portalglobosmundo.online/perg5/)
18:32:11	2233/2233	---M-Z	200	added ('OK')	application/json	etag:%2246235-1735848958;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fperg5%2F	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embed1fbc.json	(from https://portalglobosmundo.online/perg5/)
18:32:11	2431/2431	---M-Z	200	added ('OK')	text/xml	etag:%2246236-1735848959;gz%22	https://portalglobosmundo.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fportalglobosmundo.online%2Fperg5%2F&format=xml	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-json/oembed/1.0/embed87b4	(from https://portalglobosmundo.online/perg5/)
18:32:12	13403/13403	---M-Z	200	added ('OK')	text/css	etag:%22345b-677665c5-155d11865a55ccd1;gz%22	https://portalglobosmundo.online/wp-content/uploads/elementor/css/post-15.css?ver=1735812549	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/wp-content/uploads/elementor/css/post-154f1a.css	(from https://portalglobosmundo.online/perg4/)
18:32:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jan%202025%2021:32:12%20GMT	https://portalglobosmundo.online/?p=17	C:/Meus%20Sites/pesquisaonline/portalglobosmundo.online/indexd8eb.html	(from https://portalglobosmundo.online/perg5/)
